origins,destinations,durations,departure_times,distance
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",6 mins,1611615600,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",55 mins,1611615600,12.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",33 mins,1611615600,4.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",42 mins,1611615600,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",53 mins,1611615600,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 12 mins,1611615600,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 20 mins,1611615600,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 2 mins,1611615600,8.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 0 mins,1611617400,23.5 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 56 mins,1611617400,21.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 35 mins,1611617400,20.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 22 mins,1611617400,13.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 23 mins,1611617400,18.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 44 mins,1611617400,23.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 41 mins,1611617400,21.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 27 mins,1611617400,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 5 mins,1611617400,12.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 19 mins,1611617400,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 51 mins,1611617400,16.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 0 mins,1611617400,22.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 44 mins,1611617400,23.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 16 mins,1611617400,14.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 29 mins,1611617400,21.2 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 5 mins,1611617400,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",45 mins,1611617400,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",6 mins,1611617400,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",53 mins,1611617400,12.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",26 mins,1611617400,2.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",42 mins,1611617400,2.7 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",57 mins,1611617400,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 19 mins,1611617400,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 18 mins,1611617400,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",58 mins,1611617400,6.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 16 mins,1611662400,25.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 11 mins,1611662400,23.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 42 mins,1611662400,20.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 38 mins,1611662400,18.5 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 24 mins,1611662400,18.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 53 mins,1611662400,23.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 47 mins,1611662400,22.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 33 mins,1611662400,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 8 mins,1611662400,12.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 26 mins,1611662400,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 12 mins,1611662400,24.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 59 mins,1611662400,26.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 31 mins,1611662400,24.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 21 mins,1611662400,14.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 21 mins,1611662400,22.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 5 mins,1611662400,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",42 mins,1611662400,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",9 mins,1611662400,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",56 mins,1611662400,12.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",31 mins,1611662400,2.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",44 mins,1611662400,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",56 mins,1611662400,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 20 mins,1611662400,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 17 mins,1611662400,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",58 mins,1611662400,9.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 2 mins,1611664200,24.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 2 mins,1611664200,21.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 41 mins,1611664200,20.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 28 mins,1611664200,13.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 39 mins,1611664200,19.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 58 mins,1611664200,23.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 46 mins,1611664200,22.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 34 mins,1611664200,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 11 mins,1611664200,10.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 25 mins,1611664200,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 0 mins,1611664200,26.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 57 mins,1611664200,24.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 45 mins,1611664200,23.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 17 mins,1611664200,14.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 33 mins,1611664200,19.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 5 mins,1611664200,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",48 mins,1611664200,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",6 mins,1611664200,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",54 mins,1611664200,12.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",32 mins,1611664200,2.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",46 mins,1611664200,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",58 mins,1611664200,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 17 mins,1611664200,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 21 mins,1611664200,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 8 mins,1611664200,9.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 9 mins,1611666000,23.5 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 4 mins,1611666000,21.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 50 mins,1611666000,22.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 20 mins,1611666000,13.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 39 mins,1611666000,20.1 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 51 mins,1611666000,23.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 41 mins,1611666000,22.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 37 mins,1611666000,19.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 9 mins,1611666000,12.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 24 mins,1611666000,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 5 mins,1611666000,25.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 58 mins,1611666000,26.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 35 mins,1611666000,23.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 21 mins,1611666000,14.0 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 17 mins,1611666000,22.1 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 9 mins,1611666000,7.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",46 mins,1611666000,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",9 mins,1611666000,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",53 mins,1611666000,12.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",32 mins,1611666000,4.4 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",46 mins,1611666000,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",55 mins,1611666000,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 14 mins,1611666000,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 22 mins,1611666000,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 4 mins,1611666000,7.3 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 15 mins,1611667800,26.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 14 mins,1611667800,23.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 42 mins,1611667800,19.9 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 36 mins,1611667800,17.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 36 mins,1611667800,19.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 53 mins,1611667800,23.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 47 mins,1611667800,21.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 27 mins,1611667800,19.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 8 mins,1611667800,11.7 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 18 mins,1611667800,17.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 5 mins,1611667800,25.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 56 mins,1611667800,22.8 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 47 mins,1611667800,21.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 15 mins,1611667800,14.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 31 mins,1611667800,21.2 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 1 min,1611667800,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",43 mins,1611667800,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",6 mins,1611667800,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",53 mins,1611667800,12.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",32 mins,1611667800,2.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",44 mins,1611667800,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",52 mins,1611667800,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 10 mins,1611667800,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 25 mins,1611667800,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",58 mins,1611667800,7.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 10 mins,1611669600,26.0 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 59 mins,1611669600,22.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 39 mins,1611669600,20.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 37 mins,1611669600,18.5 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 37 mins,1611669600,19.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 51 mins,1611669600,23.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 38 mins,1611669600,22.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 24 mins,1611669600,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 8 mins,1611669600,12.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 20 mins,1611669600,21.7 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 3 mins,1611669600,24.5 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 58 mins,1611669600,22.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 47 mins,1611669600,21.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 15 mins,1611669600,14.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 28 mins,1611669600,19.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 4 mins,1611669600,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",42 mins,1611669600,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",6 mins,1611669600,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",58 mins,1611669600,13.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",32 mins,1611669600,2.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",44 mins,1611669600,3.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",57 mins,1611669600,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 19 mins,1611669600,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 22 mins,1611669600,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 2 mins,1611669600,7.2 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 8 mins,1611671400,25.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 4 mins,1611671400,23.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 40 mins,1611671400,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 29 mins,1611671400,17.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 34 mins,1611671400,19.3 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 54 mins,1611671400,23.4 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 36 mins,1611671400,22.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 26 mins,1611671400,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 2 mins,1611671400,12.8 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 16 mins,1611671400,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 8 mins,1611671400,25.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 4 mins,1611671400,22.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 51 mins,1611671400,23.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 20 mins,1611671400,14.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 32 mins,1611671400,19.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 3 mins,1611671400,7.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",40 mins,1611671400,3.5 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",6 mins,1611671400,0.4 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Astoria, NY 11102, USA",52 mins,1611671400,12.0 mi
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",32 mins,1611671400,2.8 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",51 mins,1611671400,4.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",57 mins,1611671400,5.2 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 19 mins,1611671400,7.6 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 18 mins,1611671400,14.1 mi
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 1 min,1611671400,9.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 20 mins,1611673200,25.4 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",2 hours 13 mins,1611673200,23.1 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 40 mins,1611673200,20.6 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 27 mins,1611673200,16.5 mi
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 26 mins,1611673200,18.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1 hour 56 mins,1611673200,23.5 mi
"108-35 167th St, Jamaica, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 48 mins,1611673200,20.2 mi
"108-35 167th St, Jamaica, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 28 mins,1611673200,20.9 mi
"108-35 167th St, Jamaica, NY 11433, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 4 mins,1611673200,12.0 mi
"108-35 167th St, Jamaica, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1 hour 20 mins,1611673200,18.9 mi
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",2 hours 8 mins,1611673200,25.1 mi
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1 hour 56 mins,1611673200,22.2 mi
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1 hour 47 mins,1611673200,21.3 mi
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Astoria, NY 11102, USA",1 hour 12 mins,1611673200,14.1 mi
